"","pano_id","geometry","direction"
"342","TMX7316010203-000321_pano_0000_006986","4.84321597577196 52.3919721790865",4
"343","TMX7316010203-000289_pano_0000_002693","4.80732390308357 52.3638077840156",4
"344","TMX7316010203-000333_pano_0000_004876","4.98916477692357 52.3001744714051",4
"345","TMX7316010203-000333_pano_0000_004877","4.98916176451875 52.3001292298647",3
"346","TMX7316010203-000335_pano_0000_005234","4.97425954030539 52.2952754219313",3
"347","TMX7316010203-000315_pano_0000_005055","4.88188045489742 52.4201081147062",3
"348","TMX7316010203-000337_pano_0000_005017","4.97259958789895 52.3207580367817",1
"349","TMX7316010203-000301_pano_0000_001850","4.97054453008022 52.3838670418375",3
"350","TMX7316010203-000301_pano_0000_001862","4.97058082945852 52.3827874980833",4
"351","TMX7316010203-000301_pano_0000_001867","4.97058695437818 52.3824382160515",1
"352","TMX7316010203-000242_pano_0000_004593","4.94022124564028 52.3602616581088",4
"353","TMX7316010203-000242_pano_0000_004594","4.94024707254379 52.3601739302455",4
"354","TMX7316010203-000242_pano_0000_004595","4.94028282632072 52.3600874378856",3
"355","TMX7316010203-000242_pano_0000_004610","4.94076487408625 52.3587801600331",4
"356","TMX7316010203-000242_pano_0000_004611","4.94078134278985 52.3586894866101",3
"357","TMX7316010203-000242_pano_0000_004613","4.94089928520524 52.3585569864945",4
"358","TMX7316010203-000242_pano_0000_004614","4.94091619815746 52.3586507314514",2
"359","TMX7316010203-000261_pano_0000_003650","4.92173366696086 52.338133492435",2
"360","TMX7316010203-000284_pano_0000_000529","4.79088700256404 52.3464780335017",1
"361","TMX7316010203-000221_pano_0000_000240","4.91383042929915 52.3630779310859",3
"362","TMX7316010203-000221_pano_0000_000246","4.91448059976338 52.3629654600951",2
"363","TMX7316010203-000232_pano_0000_003740","4.93589290103965 52.3568055624864",2
"364","TMX7316010203-000232_pano_0000_003741","4.9360045110442 52.3568647519211",3
"365","TMX7316010203-000232_pano_0000_003742","4.93610861003626 52.3569301973996",1
"366","TMX7316010203-000337_pano_0000_004418","4.97902544181749 52.3239181066141",1
"367","TMX7316010203-000241_pano_0000_003018","5.00565160886267 52.3482226544557",2
"368","TMX7316010203-000241_pano_0000_003019","5.00553937061805 52.3482801625974",4
"369","TMX7316010203-000315_pano_0000_000997","4.89566184623449 52.4215771410991",2
"370","TMX7316010203-000315_pano_0000_000998","4.89559277419994 52.4215579672342",3
"371","TMX7316010203-000258_pano_0002_003273","4.87428979289041 52.356968739635",3
"372","TMX7316010203-000316_pano_0000_001674","4.8948952437062 52.4088681336711",3
"373","TMX7316010203-000316_pano_0000_001676","4.89490892742281 52.4089576283744",3
"374","TMX7316010203-000316_pano_0000_001677","4.89490193140281 52.4090020081528",4
"375","TMX7316010203-000274_pano_0002_001210","4.85618856109024 52.3734645217947",2
"376","TMX7316010203-000247_pano_0000_000078","4.92083798373435 52.3741631549227",1
"377","TMX7316010203-000221_pano_0000_001812","4.90303604995828 52.3679441102519",4
"378","TMX7316010203-000221_pano_0000_001814","4.90281891365816 52.367830584833",4
"379","TMX7316010203-000221_pano_0000_001830","4.90147038546063 52.3667285933831",1
"380","TMX7316010203-000315_pano_0000_001830","4.88784305433122 52.4157862766788",1
"381","TMX7316010203-000315_pano_0000_001831","4.88777293514564 52.4158020572704",1
"382","TMX7316010203-000315_pano_0000_001832","4.88770392042969 52.415819321814",4
"383","TMX7316010203-000267_pano_0000_000647","4.85168045023055 52.3732468461804",2
"384","TMX7316010203-000267_pano_0000_000651","4.85224608869253 52.3733428232023",2
"385","TMX7316010203-000267_pano_0000_000652","4.85238727427328 52.3733681226526",2
"386","TMX7316010203-000267_pano_0000_000656","4.85294831857509 52.3734805411518",3
"387","TMX7316010203-000267_pano_0000_000657","4.8530821722744 52.3735193314046",2
"388","TMX7316010203-000305_pano_0000_002099","4.81250479183678 52.3764894751735",2
"389","TMX7316010203-000305_pano_0000_002101","4.81255801149196 52.3766681836349",2
"390","TMX7316010203-000305_pano_0000_002109","4.81273913769718 52.3773820430795",2
"391","TMX7316010203-000305_pano_0000_002110","4.81277039897204 52.3774709016753",1
"392","TMX7316010203-000305_pano_0000_002111","4.81279771165092 52.3775607080238",2
"393","TMX7316010203-000305_pano_0000_002112","4.81281798248645 52.3776517098004",2
"394","TMX7316010203-000254_pano_0001_000447","4.91692031796036 52.3498350084281",1
"395","TMX7316010203-000254_pano_0001_000448","4.91682332220417 52.3499030442884",1
"396","TMX7316010203-000254_pano_0001_000461","4.91546158165094 52.3507343655113",1
"397","TMX7316010203-000311_pano_0000_000916","4.92691353200835 52.4042784454736",1
"398","TMX7316010203-000311_pano_0000_000917","4.92684629353788 52.4042973779788",4
"399","TMX7316010203-000311_pano_0000_003021","4.89307535142695 52.4022115013317",1
"400","TMX7316010203-000324_pano_0000_008593","4.99198695375578 52.3019564704002",4
"401","TMX7316010203-000301_pano_0000_002563","4.96650613540227 52.38176627232",1
"402","TMX7316010203-000317_pano_0000_005906","4.90170097016526 52.4217489328583",3
"403","TMX7316010203-000299_pano_0002_003124","4.9537520471244 52.3920613207162",4
"404","TMX7316010203-000299_pano_0002_003125","4.95381168869265 52.3919794732824",4
"405","TMX7316010203-000299_pano_0002_003130","4.95410916102966 52.3915772973101",4
"406","TMX7316010203-000299_pano_0002_003131","4.95416595811932 52.3914981670837",4
"407","TMX7316010203-000299_pano_0002_003132","4.95422304035373 52.3914240533985",3
"408","TMX7316010203-000299_pano_0002_003134","4.9544328646478 52.3913700586199",3
"409","TMX7316010203-000323_pano_0000_000849","4.75915834585629 52.3838770447901",4
"410","TMX7316010203-000323_pano_0000_000851","4.75901066835979 52.3838749865734",4
"411","TMX7316010203-000298_pano_0000_000457","4.92755114098183 52.3930048243519",3
"412","TMX7316010203-000298_pano_0000_000458","4.92763346476162 52.3930780570107",2
"413","TMX7316010203-000298_pano_0000_000469","4.92831257537043 52.3939646845324",2
"414","TMX7316010203-000298_pano_0000_000470","4.92837264191772 52.3940469930023",1
"415","TMX7316010203-000298_pano_0000_000483","4.92892533684042 52.3951711602711",2
"416","TMX7316010203-000298_pano_0000_000484","4.92899059560112 52.395253184187",1
"417","TMX7316010203-000298_pano_0000_000492","4.92952656645257 52.3959261139614",2
"418","TMX7316010203-000288_pano_0001_001066","4.81996906529226 52.3561280041517",4
"419","TMX7316010203-000288_pano_0001_001072","4.8191531998715 52.3559719466259",1
"420","TMX7316010203-000288_pano_0001_001073","4.81903428003526 52.3559818286919",4
"421","TMX7316010203-000264_pano_0001_003408","4.85203410736358 52.3594470864719",2
"422","TMX7316010203-000225_pano_0009_000098","4.89713579893339 52.3780981902918",2
"423","TMX7316010203-000298_pano_0000_006034","4.93671706689518 52.4003722468377",1
"424","TMX7316010203-000289_pano_0001_001449","4.77573746740486 52.3571606455716",3
"425","TMX7316010203-000289_pano_0001_001450","4.77583285712196 52.3572286915635",1
"426","TMX7316010203-000289_pano_0001_001643","4.78455292457345 52.3591727193405",2
"427","TMX7316010203-000289_pano_0001_001644","4.78449736551037 52.359254874154",1
"428","TMX7316010203-000289_pano_0001_001662","4.78391052336055 52.3607130542075",1
"429","TMX7316010203-000280_pano_0000_000042","4.87512625882669 52.3742358076264",2
"430","TMX7316010203-000280_pano_0000_000043","4.87514335124336 52.3743243778415",4
"431","TMX7316010203-000280_pano_0000_000076","4.87680194493756 52.3770969536832",2
"432","TMX7316010203-000254_pano_0001_000355","4.91233837406508 52.3460092046858",1
"433","TMX7316010203-000254_pano_0001_000365","4.91201098327192 52.3468883680033",2
"434","TMX7316010203-000305_pano_0000_001731","4.81967900757419 52.3796157370464",3
"435","TMX7316010203-000305_pano_0000_001737","4.82047659633707 52.3794402160221",4
"436","TMX7316010203-000261_pano_0000_000258","5.21543567809711 52.3738642793587",2
"437","TMX7316010203-000322_pano_0000_007146","4.81830944642039 52.3912651851963",3
"438","TMX7316010203-000279_pano_0000_005286","4.84716744313807 52.396410673189",2
"439","TMX7316010203-000279_pano_0000_005287","4.84724557708164 52.3964805906539",1
"440","TMX7316010203-000279_pano_0000_005288","4.84737187764257 52.3965196246761",3
"441","TMX7316010203-000284_pano_0000_004148","4.80753028447735 52.3535122643395",3
"442","TMX7316010203-000284_pano_0000_004149","4.80765533359516 52.353557452122",1
"443","TMX7316010203-000264_pano_0000_000134","4.86201548296371 52.3479610307898",4
"444","TMX7316010203-000264_pano_0000_000135","4.86214189618736 52.3479151137117",2
"445","TMX7316010203-000264_pano_0000_000144","4.86325230428278 52.3474779256257",4
"446","TMX7316010203-000264_pano_0000_000145","4.86337180259791 52.3474248619288",3
"447","TMX7316010203-000264_pano_0000_000146","4.86349077624269 52.3473719014537",3
"448","TMX7316010203-000264_pano_0000_000147","4.86361390998994 52.3473233013636",4
"449","TMX7316010203-000264_pano_0000_000148","4.86373803587167 52.3472753050517",4
"450","TMX7316010203-000264_pano_0000_000149","4.86386384242278 52.3472289595659",3
"451","TMX7316010203-000257_pano_0000_000738","4.84874439240783 52.3389206700124",1
"452","TMX7316010203-000261_pano_0000_003280","4.94033188564732 52.3082604850183",3
"453","TMX7316010203-000323_pano_0000_006436","4.80720549972681 52.3967534303524",2
"454","TMX7316010203-000323_pano_0000_006437","4.80717090647698 52.3967930813184",2
"455","TMX7316010203-000323_pano_0000_006438","4.80713700292642 52.3968324556938",1
"456","TMX7316010203-000258_pano_0002_000969","4.88683435567156 52.3497194228764",3
"457","TMX7316010203-000258_pano_0002_000970","4.88697765091863 52.3497281703947",2
"458","TMX7316010203-000258_pano_0002_000982","4.88873972701399 52.3496353762661",3
"459","TMX7316010203-000258_pano_0002_000983","4.88888543607532 52.3496232139292",3
"460","TMX7316010203-000301_pano_0000_005749","4.9016374454942 52.3840178067423",2
"461","TMX7316010203-000227_pano_0000_001230","4.89353929602773 52.367186527985",4
"462","TMX7316010203-000227_pano_0000_001231","4.89355223504278 52.3670940807709",4
"463","TMX7316010203-000227_pano_0000_001232","4.8935707798993 52.3670023331948",3
"464","TMX7316010203-000301_pano_0000_005415","4.91079748319823 52.3911013143325",2
"465","TMX7316010203-000305_pano_0000_003573","4.82234058323271 52.3828886078458",1
"466","TMX7316010203-000305_pano_0000_003574","4.82219331889027 52.3828900142387",4
"467","TMX7316010203-000305_pano_0000_003575","4.82204816384285 52.3828921059321",4
"468","TMX7316010203-000305_pano_0000_003576","4.82192368256412 52.3828629371914",2
"469","TMX7316010203-000305_pano_0000_003577","4.82204376812792 52.382820265789",3
"470","TMX7316010203-000305_pano_0000_003578","4.82221327868402 52.3828386012165",3
"471","TMX7316010203-000253_pano_0000_000605","4.88884189363042 52.3235426456888",2
"472","TMX7316010203-000263_pano_0001_002606","4.85793591344339 52.347128967942",3
"473","TMX7316010203-000263_pano_0001_002607","4.85806710884987 52.347162250263",2
"474","TMX7316010203-000249_pano_0000_000262","4.92463868476486 52.3607838922933",4
"475","TMX7316010203-000249_pano_0000_000263","4.92469570145075 52.3607007637916",2
"476","TMX7316010203-000249_pano_0000_000266","4.92487209054274 52.3604544850042",3
"477","TMX7316010203-000249_pano_0000_000284","4.92592737488737 52.3589794328823",3
"478","TMX7316010203-000258_pano_0002_003605","4.87493347648303 52.3571881873861",4
"479","TMX7316010203-000258_pano_0002_003622","4.87467586515191 52.3569382389448",4
"480","TMX7316010203-000258_pano_0002_003623","4.87476182913932 52.3568687736407",2
"481","TMX7316010203-000321_pano_0000_008173","4.84763918370958 52.38493134453",3
"482","TMX7316010203-000321_pano_0000_008175","4.84778643215909 52.3849360635754",3
"483","TMX7316010203-000321_pano_0000_008176","4.84786027238394 52.384937846385",3
"484","TMX7316010203-000321_pano_0000_008177","4.84793388701626 52.3849390676063",2
"485","TMX7316010203-000321_pano_0000_008183","4.84837531009452 52.3849484170256",3
"486","TMX7316010203-000321_pano_0000_008185","4.84852277328411 52.3849508361949",3
"487","TMX7316010203-000321_pano_0000_008186","4.84859617348434 52.384952430089",3
"488","TMX7316010203-000286_pano_0000_000993","4.82012688921977 52.347886534148",2
"489","TMX7316010203-000301_pano_0000_005649","4.90188429100009 52.3837071718642",4
"490","TMX7316010203-000336_pano_0000_015067","4.94562478829298 52.3002110878061",2
"491","TMX7316010203-000336_pano_0000_015068","4.94560138469452 52.3002529080406",1
"492","TMX7316010203-000245_pano_0000_002437","4.93575507328251 52.3709124326006",2
"493","TMX7316010203-000245_pano_0000_002446","4.93464806902616 52.3711339800536",1
"494","TMX7316010203-000245_pano_0000_002447","4.93449857165529 52.3711335542807",4
"495","TMX7316010203-000245_pano_0000_002448","4.93435134785043 52.3711413160118",4
"496","TMX7316010203-000245_pano_0000_002449","4.934262345426 52.371210360678",2
"497","TMX7316010203-000245_pano_0000_002450","4.93422949542602 52.3712973083804",1
"498","TMX7316010203-000279_pano_0000_006006","4.85559348379679 52.391808966887",2
"499","TMX7316010203-000258_pano_0001_001529","4.8692905822185 52.3320407913203",2
"500","TMX7316010203-000298_pano_0000_002771","4.9415541703299 52.3966169038687",3
"501","TMX7316010203-000286_pano_0000_002241","4.80584461060834 52.3461159482954",3
"502","TMX7316010203-000286_pano_0000_002242","4.80588974812701 52.3460293461532",3
"503","TMX7316010203-000258_pano_0002_003556","4.87573337622265 52.3580486519063",3
"504","TMX7316010203-000299_pano_0002_003054","4.95569699881559 52.3917732297316",4
"505","TMX7316010203-000299_pano_0002_003071","4.95665316685387 52.3922516022989",1
"506","TMX7316010203-000280_pano_0000_002945","4.86632749405663 52.3700636009375",4
"507","TMX7316010203-000280_pano_0000_002956","4.86569183153918 52.3704549417819",2
"508","TMX7316010203-000257_pano_0000_003035","4.87952431927005 52.3281761992036",2
"509","TMX7316010203-000299_pano_0002_001375","4.95193309189627 52.396136058084",1
"510","TMX7316010203-000299_pano_0002_001383","4.95224562189962 52.3967682696995",3
"511","TMX7316010203-000234_pano_0002_000082","4.89850562914745 52.3595854035277",1
"512","TMX7316010203-000234_pano_0002_000083","4.89839057534704 52.3595371397118",4
"513","TMX7316010203-000253_pano_0000_003304","4.86809281109539 52.3254745775235",1
"514","TMX7316010203-000253_pano_0000_003307","4.86838885574502 52.3254931757727",3
"515","TMX7316010203-000253_pano_0000_003308","4.86850061147472 52.3255071667393",2
"516","TMX7316010203-000285_pano_0000_001911","4.81381827021756 52.3449937879952",3
"517","TMX7316010203-000248_pano_0000_001584","4.92391721970554 52.3618305274656",4
"518","TMX7316010203-000248_pano_0000_001585","4.92396355933702 52.3617450951693",3
"519","TMX7316010203-000248_pano_0000_001608","4.92554622321912 52.3599958804305",3
"520","TMX7316010203-000248_pano_0000_001609","4.92568290695954 52.3600284465768",2
"521","TMX7316010203-000251_pano_0000_000309","4.93905841626665 52.339370819469",4
"522","TMX7316010203-000251_pano_0000_000313","4.93879332782359 52.3394935659304",2
"523","TMX7316010203-000243_pano_0001_000981","4.94823502636305 52.3652610982722",4
"524","TMX7316010203-000243_pano_0001_000982","4.94812317924804 52.3652027588343",4
"525","TMX7316010203-000245_pano_0000_000841","4.95138263693053 52.3654048298188",1
"526","TMX7316010203-000245_pano_0000_000851","4.9499024874902 52.3653800375167",1
"527","TMX7316010203-000323_pano_0000_002067","4.79691696609568 52.4006605346507",3
"528","TMX7316010203-000323_pano_0000_002068","4.79698785468202 52.4006736720847",3
"529","TMX7316010203-000323_pano_0000_002069","4.79705790870417 52.4006868781817",3
"530","TMX7316010203-000323_pano_0000_002070","4.79712817029427 52.4007003926305",2
"531","TMX7316010203-000323_pano_0000_002071","4.79719877517487 52.4007142066073",2
"532","TMX7316010203-000323_pano_0000_002083","4.79803987414136 52.4008830579053",3
"533","TMX7316010203-000323_pano_0000_002084","4.79810847662599 52.4008986706351",2
"534","TMX7316010203-000323_pano_0000_002085","4.79817641738859 52.4009152534406",2
"535","TMX7316010203-000258_pano_0001_001455","4.86962949999654 52.330230488167",3
"536","TMX7316010203-000307_pano_0001_002720","4.90713931701704 52.4062863120606",4
"537","TMX7316010203-000307_pano_0001_002721","4.90710439603436 52.4062468535112",3
"538","TMX7316010203-000307_pano_0001_002727","4.90685624811024 52.4060240495486",1
